Tipo	Departamento	Titulo	Objetivo	Dominant_Topic	Dominant_Words
Penales	LIMA	ADQUISICIÓN DE UNIFORMES DE INVIERNO PARA EL PERSONAL DE LA GERENCIA DE SEGURIDAD CIUDADANA	DETERMINAR SI LA ADQUISICIÓN DE UNIFORMES DE INVIERNO PARA EL PERSONAL DE LA GERENCIA DE SEGURIDAD CIUDADANA, PARA EL PERIODO 2018 (ADJUDICACIÓN SIMPLIFICADA N.° 10-2018- CS- MSB), SE EFECTUÓ DE ACUERDO A LO ESTABLECIDO EN LA NORMATIVIDAD VIGENTE.	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Penales	LIMA	AUDITORÍA DE CUMPLIMIENTO A LA MUNICIPALIDAD DISTRITAL DE SAN ISIDRO, CONTRATACIÓN DE SERVICIOS DE CONSUL TORÍA PARA LA ELABORACIÓN DE EXPEDIENTES TÉCNICOS Y OTROS ESTUDIOS RELACIONADOS A LOS PROYECTOS	DETERMINAR SI LOS DE SERVICIOS DE CONSUL TORÍA PARA LA ELABORACIÓN DE EXPEDIENTES TÉCNICOS Y OTROS SERVICIOS RELACIONADOS A PROYECTOS DE INVERSIÓN PÚBLICA HAN SIDO CONTRATADOS Y EJECUTADOS DE ACUERDO A LA NORMATIVA DE INVERSIÓN PÚBLICA, CONTRATACIONES DEL ESTADO, ESTIPULACIONES CONTRACTUALES Y DEMÁS NORMAS APLICABLES.	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Penales	LIMA	Actos preparatorios y procedimientos de selección de la Licitación Pública n.° 06-2019- MDSMP-1 y Adjudicaciones Simplificadas n°s 39-2019 y 08-2020- MDSMP-1	Establecer si los actos preparatorios y procedimientos de selección de la Licitación Pública n.° 06-2019- MDSMP-1 "Adquisición de grass en champa", Adjudicación Simplificada n.° 39-2019- MDSMP-1 "Servicio de confección de indumentaria para la Subgerencia de Serenazgo" y Adjudicación Simplificada n.° 08-2020- MDSMP-1 "Adquisición de equipos de protección personal por el COVID-19", se efectuaron de acuerdo con la normativa de contrataciones y otras disposiciones aplicables.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	EJECUCIÓN DE LAS OBRAS DE CONSTRUCCIÓN, INSTALACIÓN Y AMPLIACIÓN DE LOS SERVICIOS EDUCATIVOS DE NIVEL INICIAL Nos 644, 552 Y 7233	Determinar, si el proceso de contratación de las obras de construcción, instalación y ampliación de los servicios educativos de nivel inicial n°s 644, 552 y 7233, se realizaron de acuerdo a lo establecido en la normativa, disposiciones internas y las estipulaciones contractuales.	11	0.066*"obra" + 0.025*"tecnico" + 0.024*"expediente" + 0.015*"contrato" + 0.014*"proyecto" + 0.012*"proceso" + 0.012*"asi" + 0.011*"contratación" + 0.011*"control" + 0.010*"cumplir"
Penales	LIMA	OBRA CONSTRUCCION DE PISTAS Y VEREDAS EN LAS ASOCIACIONES DE VIVIENDA MANZANILLO I-II ETAPA, MANIZALES I ETAPA, MANZANARES Y VILLA GENOVA, SECTOR NARANJAL, DISTRITO DE SAN MARTIN DE PORRES, LIMA	DETERMINAR SI EL PROCESO DE CONTRATACIÓN DE LA OBRA CONSTRUCCIÓN DE PISTAS Y VEREDAS EN LAS ASOCIACIONES DE VIVIENDA MANZANILLO I Y II ETAPA, MANIZALES I ETAPA, MANZANARES Y VILLA GÉNOVA SECTOR NARANJAL, LP N ° 006-2015- CE/ MDSMP , SE EFECTUÓ DE ACUERDO A LEY DE CONTRATACIONES, ESTIPULACIONES CONTRACTUALES Y OTRAS DISPOSICIONES APLICABLES.	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Penales	LIMA	INGRESOS POR MUL TAS ADMINISTRATIVAS, COMERCIO AMBULATORIO, LICENCIAS DE FUNCIONAMIENTO Y CERTIFICADOS DE DEFENSA CIVIL	Establecer si los procesos de determinación y recaudación de ingresos por multas administrativas, comercio ambulatorio, licencias de funcionamiento y certificados de defensa civil; gestionados por la Subgerencia de Fiscalización Administrativa, Gerencia de Desarrollo Económico y Subgerencia de Riesgo de Desastres; fueron realizados de acuerdo a lo establecido en la normativa y disposiciones internas aplicables.	3	0.029*"servicio" + 0.028*"disponer" + 0.023*"control" + 0.019*"municipal" + 0.018*"subgerencia" + 0.015*"contratación" + 0.014*"gerencia" + 0.013*"municipalidad" + 0.013*"logistico" + 0.011*"administrativo"
Penales	LIMA	Adquisición de piso de grass sintético para complejo deportivo	Determinar si la adquisición de piso de grass sintético para complejo deportivo, mediante contratación directa, se sujetó de acuerdo a la normativa vigente y otras disposiciones gubernamentales.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	SERVICIO DE ELIMINACIÓN DE DESMONTE EN DIFERENTES PUNTOS DEL DISTRITO DE MAGDALENA DEL MAR	DETERMINAR SI LA CONTRATACIÓN DEL SERVICIO DE ELIMINACIÓN DE DESMONTE DE 3800 M3 EN DIFERENTES PUNTOS DEL DISTRITO DE MAGDALENA DEL MAR DERIVADA DE LA ADJUDICACIÓN SIMPLIFICADA N.º 002-2017- CS- MDMM, SE REALIZÓ DE CONFORMIDAD CON LA NORMATIVA APLICABLE Y ESTIPULACIONES CONTRACTUALES.	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Penales	LIMA	CP- SM-2-2016- MDSJM/ CS-1- SERVICIO DE ASISTENCIA TÉCNICA, LOGÍSTICA Y ASESORÍA EN RECUPERACIÓN DE DEUDAS TRIBUTARIAS Y NO TRIBUTARIAS EN COBRANZA COACTIVA	DETERMINAR SI EL PROCESO DE CONTRATACIÓN DEL SERVICIO DE ASISTENCIA TÉCNICA, LOGÍSTICA Y ASESORÍA EN RECUPERACIÓN DE DEUDAS TRIBUTARIAS Y NO TRIBUTARIAS EN COBRANZA COACTIVA, SE EFECTUÓ DE ACUERDO A LO ESTABLECIDO EN LA NORMATIVA, DISPOSICIONES INTERNAS Y LAS ESTIPULACIONES CONTRACTUALES ESTABLECIDAS	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Penales	LIMA	INGRESOS DIRECTAMENTE RECAUDADOS POR LA CAJA DEL CENTRO DE ATENCIÓN SURCANA -LOMA AMARILLA EL 27 DE NOVIEMBRE DE 2015	Determinar si el importe de S/ 90 000,00 identificado como faltante en la caja del Centro de Atención Surcana ubicado en Loma Amarilla correspondiente al 27 de noviembre de 2015, fue abonado en las cuentas de la	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Penales	LIMA	Contratación de servicios de reparación para unidades vehiculares asignadas a la Gerencia de Seguridad Ciudadana	Determinar si las contrataciones de servicios de reparación de vehículos asignados a la Gerencia de Seguridad Ciudadana, por el periodo julio 2018 a marzo 2019, se realizaron cautelando la óptima aplicación de los recursos; así como la orientación al cumplimiento de los objetivos y metas de la entidad.	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Penales	LIMA	DESIGNACIÓN Y ACEPTACIÓN DE FUNCIONARIOS EN CARGOS DE CONFIANZA	DETERMINAR SI EL PROCESO DE DESIGNACIÓN Y ACEPTACIÓN DE FUNCIONARIOS EN CARGOS DE CONFIANZA EN LA MUNICIPALIDAD DISTRITAL DE CHANCAY, SE REALIZÓ EN CUMPLIMIENTO DE LA NORMATIVA APLICABLE Y DISPOSICIONES INTERNAS VIGENTES.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	A la obra "Mejoramiento de vías de la prolongación Santa Rosa y pasaje De la Cruz de los AA. HH San Camilo, San Albino y El Volante, entre los tramos de la Av. 2 de marzo y el pasaje Jorge Chávez de los Ejes Zonales La Unificada y El Ermitaño, distrito de Independencia, Lima, Lima" - SNIP 29876	Determinar si la ejecución, supervisión y recepción de la obra "Mejoramiento de vías de la prolongación Santa Rosa y pasaje de la Cruz de los AA. HH San Camilo, San Albino y El Volante, entre los tramos de la Av. 2 de marzo y el pasaje Jorge Chávez de los Ejes Zonales La Unificada y El Ermitaño, distrito de Independencia, Lima, Lima" - SNIP 29876, se efectuó de acuerdo a lo establecido en la normativa de contrataciones, disposiciones internas y estipulaciones contractuales.	11	0.066*"obra" + 0.025*"tecnico" + 0.024*"expediente" + 0.015*"contrato" + 0.014*"proyecto" + 0.012*"proceso" + 0.012*"asi" + 0.011*"contratación" + 0.011*"control" + 0.010*"cumplir"
Penales	LIMA	Contratación del servicio de alquiler de vehículos con cámara de vídeo para la flota de serenazgo	Determinar si los actos preparatorios, procedimiento de selección, ejecución de la contratación del "Servicio de alquiler de vehículos con cámara de video para la flota de serenazgo de la Municipalidad Distrital de Santiago de Surco", se realizaron en concordancia con el marco normativo aplicable, las disposiciones internas y estipulaciones contractuales.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	ADMINISTRACIÓN, CONTROL Y USO DE LOS BIENES (CELULARES) ASIGNADOS A LOS FUNCIONARIOS Y SERVIDORES PÚBLICOS DE LA MDSMP , MEDIANTE LOS CUALES SE HAN REALIZADO ACTOS DE PROSELITISMO POLÍTICO	DETERMINAR SI EL USO, ADMINISTRACIÓN Y CONTROL DE LOS BIENES (CELULARES) ASIGNADOS A LOS FUNCIONARIOS Y SERVIDORES DE LA MUNICIPALIDAD DISTRITAL DE SAN MARTIN DE PORRES, SE HAN LLEVADO A CABO SEGÚN LA NORMATIVA APLICABLE, DISPOSICIONES INTERNAS Y ESTIPULACIONES CONTRACTUALES.	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Penales	LIMA	SERVICIO DE RENTING Y ALQUILER DE EQUIPOS DE CÓMPUTO, SERVIDORES, SISTEMA DE ALMACENAMIENTO, REESTRUCTURACIÓN DE DATA CENTER Y RED, PERÍODO 2013 AL 2018	DETERMINAR SI LA CONTRATACIÓN PARA EL SERVICIO DE RENTING Y ALQUILER DE EQUIPOS DE CÓMPUTO, SERVIDORES, SISTEMA DE ALMACENAMIENTO, REESTRUCTURACIÓN DE DATA CENTER Y RED (CONCURSOS PÚBLICOS N°S 002-2013 MSB Y 03-2017 CS/ MSB), SE EFECTUARON DE ACUERDO A LO ESTABLECIDO EN LA NORMATIVIDAD VIGENTE.	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Penales	LIMA	Evaluación al Concurso Público n° 006-2015- CE/ MDA para el Servicio de Asesoramiento y Asistencia Técnica en Temas de Recuperación de Obligaciones Tributarias y No Tributarias	Determinar la legalidad y la ejecución contractual derivadas del contrato n.° 013-2016/ MDA para el Servicio de Asesoramiento y Asistencia Técnica en Temas de Recuperación de Obligaciones Tributarias y No Tributarias.	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Penales	LIMA	ADQUISICIÓN DE BOLSAS BIODEGRADABLES MEDIANTE ADJUDICACIÓN SIMPLIFICADA N° 006-2016- OEC- MLV, 021-2016- CS- MLV Y 002-2018- CS- MLV	ESTABLECER SI EL PROCESO DE CONTRATACIÓN PARA LA DE ADQUISICIÓN DE BOLSAS PLÁSTICAS BIODEGRADABLES MEDIANTE ADJUDICACIÓN SIMPLIFICADA N.° 006-2016- OEC- MLV, 021-2016- CS- MLV Y 002-2018- CS- MLV, SE REALIZARON DE ACUERDO A LAS CONDICIONES CONTRACTUALES, NORMATIVA INTERNA DE LA ENTIDAD, CONTRATACIONES DEL ESTADO, MEDIO AMBIENTE Y OTRAS NORMATIVAS APLICABLES.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	ACTUACIÓN DEL COMITÉ DE SELECCIÓN DURANTE LA ETAPA DE PRESENTACIÓN DE OFERTAS DEL PROCEDIMIENTO DE SELECCIÓN ADJUDICACIÓN SIMPLIFICADA N° 007-2019- CS- MDJM	Determinar si el comité de selección realizó la etapa de presentación de ofertas del procedimiento de selección Adjudicación Simplificada n.° 007-2019- CS- MDJM-1, de conformidad con la Ley de Contrataciones del Estado y su Reglamento, así como las Bases Integradas.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	INDEPENDIZACIÓN, ARRENDAMIENTO DIRECTO, SUBARRIENDO Y FISCALIZACIÓN DE DOS (2) BIENES INMUEBLES DE DOMINIO PÚBLICO UBICADOS EN EL DAMERO DE GAMARRA, DISTRITO DE LA VICTORIA	Establecer si la independización, arrendamiento, subarriendo y fiscalización de dos (2) bienes inmuebles de uso público ubicados en los cruces de Prolongación Jr. Huánuco con Jr. Humboldt y Jr. Hipólito Unanue, se realizaron de acuerdo a la normativa aplicable a la materia examinada y disposiciones internas de la entidad.	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Penales	LIMA	PROCESO DE CONTRATACIÓN DE LA EJECUCIÓN Y SERVICIO DE CONSUL TORÍA DE LA OBRA MEJORAMIENTO DE LA INFRAESTRUCTURA VEHICULAR Y PEATONAL DE LA AV. B. EL ROSARIO, DISTRITO DE SAN MARTÍN DE PORRES, LIMA, LIMA	Determinar si el proceso de contratación de la ejecución y servicio de consultoría de la obra Mejoramiento de la Infraestructura Vehicular y Peatonal de la Av. B. El Rosario, distrito de San Martín de Porres, Lima, Lima, se efectuó de acuerdo a Ley de Contrataciones, estipulaciones contractuales y otras disposiciones aplicables.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	RENDICIÓN DE GASTOS DEL FONDO FIJO DE CAJA CHICA DE LA MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA	Determinar si la documentación que sustenta la Rendición del Fondo Fijo de Caja Chica, cumple con la normativa legal y las disposiciones internas.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	Autorización, utilización y rendición de fondos bajo la modalidad de encargos internos otorgados al personal	Determinar si el otorgamiento, ejecución y rendición de los fondos entregados bajo la modalidad de encargos internos a personal de la Municipalidad Distrital de Jesús María, se efectuaron de conformidad a la normativa aplicable y disposiciones internas.	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Penales	LIMA	MATERIALES DE CONSTRUCCION PARA ENTIDADES PÚBLICAS Y PRIVADAS, OTORGADOS BAJO LA DENOMINACION DE "DONACION", EN LOS PERIODOS 2017 - 2018	Determinar si los gastos por entregas de materiales de construcción a entidades públicas y privadas bajo la denominación de "Donaciones", se sujetan de acuerdo a la normativa vigente y otras aplicaciones vigentes.	21	0.028*"control" + 0.025*"entidad" + 0.022*"informe" + 0.020*"municipalidad" + 0.019*"distrital" + 0.015*"hecho" + 0.015*"posterior" + 0.014*"funcionario" + 0.013*"uso" + 0.012*"articulo"
Penales	LIMA	CONTRATACIÓN DE SERVIDORA PÚBLICA SANCIONADA CON INHABILITACIÓN PARA EJERCER FUNCIÓN PÚBLICA	Determinar si la contratación de la señora Luz Eloísa Gutiérrez Ríos efectuada mediante órdenes de servicios y contrato administrativo de servicios durante el año 2019, se realizó de acuerdo a la normativa aplicable.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	PROCESOS DE SELECCIÓN DE PERSONAL BAJO LA MODALIDAD DE CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS - CAS N.° 001, 002 Y 003-2019- MDSJM, EJECUTADOS POR LA MUNICIPALIDAD DISTRITAL DE SAN JUAN DE MIRAFLORES	Determinar si los procesos de selección de personal bajo el Régimen Especial de Contratación Administrativa de Servicios CAS, n.°s 001, 002 y 003-2019- MDSJM, se ejecutaron en concordancia con lo establecido en la normativa aplicable y disposiciones internas vigentes.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	ADQUISICIONES MENORES A 8 UIT CON EMPRESA IMPEDIDA PARA CONTRATAR CON LA MUNICIPALIDAD DISTRITAL DE SURQUILLO	Determinar si las contrataciones menores a 8 UIT con la empresa MR SEVERAL S.A.C., se realizaron conforme a la normativa aplicable.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	ELABORACIÓN DEL EXPEDIENTE TÉCNICO DE LA OBRA RENOVACIÓN DE EDIFICIO DE OFICINAS EN EL PALACIO MUNICIPAL EN LA LOCALIDAD DE LINCE	Determinar si el proceso de contratación, ejecución, conformidad y pago del servicio de elaboración de Expediente Técnico de la obra "Renovación del edificio de oficinas en el (la) Palacio Municipal en la Localidad de Lince, distrito de Lince, provincia de Lima, departamento de Lima", se realizó de acuerdo a la normativa de contrataciones vigente.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	Servicio de desquinchado y eliminación de desmonte de los acantilados de la Costa Verde - jurisdicción Miraflores	Determinar si la contratación y ejecución del "Servicio de desquinchado y eliminación de desmonte de los acantilados de la Costa Verde - jurisdicción Miraflores", ha sido concordante con la normativa de contrataciones del Estado, disposiciones internas y estipulaciones contractuales aplicables.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	AL CONVENIO INTERINSTITUCIONAL ENTRE LA MUNICIPALIDAD DISTRITAL DE SAN JUAN DE LURIGANCHO Y LA EMPRESA LINEA VERTICAL DEPORTIVA SAC	Determinar si la aprobación y suscripción del Convenio Interinstitucional entre la Municipalidad Distrital de San Juan de Lurigancho y la Empresa Línea Vertical Deportiva SAC, se realizaron de acuerdo a la normativa y disposiciones aplicables sobre la materia.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	CONCURSO PÚBLICO CLÁSICO N°002-2015- MPL- CE-1,SERVICIO DE RECOLECCIÓN TRANSPORTE Y DISPOSICIÓN FINAL DE RESIDUOS SÓLIDOS EN EL DISTRITO DE PUEBLO LIBRE, CORRESPONDIENTE AL PERÍODO 2016, 2017, 2018 Y 2019	Determinar si el Concurso Público Clásico n.° 002-2015- MPLCE-1 "Servicio de recolección transporte y disposición final de residuos sólidos en el distrito de Pueblo Libre", y la adenda suscrita para la prestación adicional, se realizó conforme a la normativa legal vigente; asimismo, si se realizó los pagos, de acuerdo a lo establecido en el contrato y la adenda, dentro del marco de las normas legales vigentes.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	PROCEDIMIENTO DE SELECCIÓN Y EJECUCIÓN CONTRACTUAL DE LA ADJUDICACIÓN SIMPLIFICADA N° 021-2019- MDSMP - ADQUISICIÓN DE ÓMNIBUS PARA 28 PASAJEROS, Y OPERATIVIDAD DEL BIEN ADQUIRIDO	Determinar si el procedimiento de selección y ejecución contractual de la Adjudicación Simplificada n.° 021-2019- MDSMP "Adquisición de ómnibus para 28 pasajeros", y la operatividad del bien adquirido, se efectuaron de acuerdo con la normativa de contrataciones, estipulaciones contractuales y otras disposiciones aplicables.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	PROCEDIMIENTO DE SELECCIÓN LICITACION PÚBLICA N. ° 001-2019- CS/ MSB "ADQUISICIÓN DE CAMIONES CISTERNA EN LA MUNICIPALIDAD DE SAN BORJA EN LA LOCALIDAD DE SAN FRANCISCO DE BORJA CUI 2453815" ITEM 1 TRACTO REMOLCADOR Y CISTERNA CON CAPACIDAD DE 9,000 GALONES	Determinar si el proceso de contratación de la Licitación Pública n.° 001-2019- CS/ MSB, para la adquisición de camiones cisterna en la Municipalidad de San Borja en la localidad de San Francisco de Borja CUI 2453815 Ítem 1 tracto remolcador y cisterna con capacidad de 9,000 galones a favor del Consorcio COINPRO SAC FAMEDI SAC, se realizó de acuerdo a los términos de referencia y a lo establecido en la normativa vigente.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	PAGOS DE PRODUCTIVIDAD EFECTUADOS A LOS FUNCIONARIOS, EMPLEADOS DE CONFIANZA, SERVIDORES PÚBLICOS Y OTROS	Determinar si los pagos efectuados a los funcionarios y empleados de confianza por concepto de retribución por responsabilidad funcional y cumplimiento de los objetivos alcanzados, se efectuaron en cumplimiento de la normativa vigente.	21	0.028*"control" + 0.025*"entidad" + 0.022*"informe" + 0.020*"municipalidad" + 0.019*"distrital" + 0.015*"hecho" + 0.015*"posterior" + 0.014*"funcionario" + 0.013*"uso" + 0.012*"articulo"
Penales	LIMA	Otorgamiento de adenda a contratos para el desarrollo de actividad comercial de venta de combustible (grifos) en áreas de dominio público calificadas como Zona de Recreación Pública (ZRP)	Determinar si el procedimiento para el otorgamiento de adendas a los contratos de cesión de extensión superficial bajo administración pública para el desarrollo de la actividad comercial de venta de combustible (grifos), durante el año 2018, se efectuó de conformidad a la normativa y lineamientos aplicables.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	Contrataciones de servicios de reparación y mantenimiento para la retroexcavadora caterpillar L-4D por montos menores o iguales a 8UIT	Determinar si la contratación de servicios para la retroexcavadora de la	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Penales	LIMA	REGISTRO Y SUSTENTO DE INGRESOS Y EGRESOS DE LOS RECURSOS FINANCIEROS	DETERMINAR SI LOS INGRESOS Y GASTOS CUENTAN CON EL RESPECTIVO SUSTENTO DOCUMENTARIO; Y SI ESTOS FUERON REGISTRADOS DE CONFORMIDAD A LA NORMATIVA APLICABLE.	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Penales	LIMA	CONTRATACIÓN DE SERVICIOS DE MANTENIMIENTO PARA LA FLOTA VEHICULAR DE LA ENTIDAD POR IMPORTES, IGUALES O INFERIORES A OCHO (8) UIT	DETERMINAR SI LA CONTRATACIÓN DE SERVICIOS DE MANTENIMIENTO PARA LA FLOTA VEHICULAR DE LA ENTIDAD POR MONTOS IGUALES O INFERIORES A 8 UIT Y SI LOS PAGOS EFECTUADOS SE REALIZARON EN CUMPLIMIENTO DE LO PREVISTO POR LA LEY Y EL REGLAMENTO DE CONTRATACIONES DEL ESTADO.	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Penales	LIMA	DESEMBOLSOS POR CONTRATACIONES DE SERVICIOS DE IMPRESIÓN DURANTE EL PERÍODO 2018	Determinar si las contrataciones y los desembolsos efectuados por la entidad por servicios de impresión, se efectuaron de acuerdo a la normativa del sistema nacional de abastecimiento y tesorería, así como otras normas sobre la materia	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
